-1.100500000000000256e+00, -4.360000000000003872e-01
-1.070500000000000451e+00, 9.399999999999986144e-02
-1.050500000000000433e+00, 4.939999999999997726e-01
-1.050500000000000433e+00, 9.839999999999995417e-01
-6.905000000000001137e-01, 1.243999999999999773e+00
2.949999999999963762e-02, 1.313999999999999613e+00
6.194999999999999396e-01, 1.243999999999999773e+00
9.394999999999993356e-01, 8.139999999999996128e-01
9.094999999999999751e-01, 4.139999999999997016e-01
4.394999999999997797e-01, 3.339999999999996305e-01
1.494999999999997442e-01, 1.539999999999999147e-01
1.694999999999997620e-01, -2.860000000000004761e-01
4.594999999999997975e-01, -3.760000000000003340e-01
9.895000000000000462e-01, -3.760000000000003340e-01
1.119499999999999940e+00, -6.760000000000003784e-01
1.019499999999999407e+00, -1.056000000000000272e+00
4.894999999999996021e-01, -1.106000000000000316e+00
-3.605000000000004867e-01, -1.056000000000000272e+00
-9.305000000000003268e-01, -9.860000000000002096e-01
-1.080500000000000238e+00, -7.360000000000002096e-01
