-1.160714285714286031e+00, 6.664285714285713702e-01
-1.160714285714286031e+00, 1.264285714285713347e-01
-1.110714285714286209e+00, -6.135714285714284344e-01
-6.807142857142860493e-01, -1.053571428571428825e+00
4.392857142857140573e-01, -1.103571428571428648e+00
1.049285714285713933e+00, -1.053571428571428825e+00
1.369285714285714217e+00, -5.735714285714288430e-01
1.289285714285714146e+00, -2.035714285714287364e-01
8.192857142857143948e-01, -1.435714285714286831e-01
3.192857142857139507e-01, 4.642857142857126362e-02
2.092857142857140751e-01, 4.964285714285714413e-01
9.928571428571419943e-02, 9.864285714285714324e-01
-3.407142857142861914e-01, 1.236428571428571432e+00
-1.140714285714286014e+00, 1.186428571428571388e+00
