-1.730666666666667464e+00, -1.050666666666666638e+00
-2.150666666666667393e+00, -4.706666666666667886e-01
-2.250666666666667481e+00, 1.493333333333333179e-01
-1.980666666666667464e+00, 9.493333333333331403e-01
-1.350666666666667570e+00, 1.239333333333333176e+00
-5.306666666666672860e-01, 1.319333333333333247e+00
4.793333333333329449e-01, 1.319333333333333247e+00
1.379333333333332412e+00, 1.049333333333333229e+00
2.029333333333332767e+00, 6.093333333333332824e-01
2.059333333333333016e+00, -7.066666666666687746e-02
2.029333333333332767e+00, -6.206666666666666998e-01
1.689333333333332909e+00, -9.706666666666667886e-01
1.109333333333332838e+00, -1.130666666666666709e+00
1.693333333333324475e-01, -1.170666666666666744e+00
-9.506666666666676591e-01, -1.150666666666666726e+00
